date,store_id,product_id,product_name,inventory_level,units_sold,price,seasonality
2022-10-03,S001,P0015,Candles,59,115,42.45,Autumn
2022-10-03,S001,P0014,Matches,81,138,82.56,Autumn
2022-10-03,S001,P0020,Pickle,484,45,48.02,Autumn
2022-10-03,S001,P0019,Jam,195,117,70.13,Autumn
2022-10-03,S001,P0011,Detergent,325,90,95.64,Autumn
2022-10-03,S001,P0016,Spices,184,13,93.06,Autumn
2022-10-03,S001,P0009,Biscuits,405,155,11.54,Autumn
2022-10-03,S001,P0012,Soap,125,142,32.13,Autumn
2022-10-04,S001,P0012,Soap,105,134,51.06,Autumn
2022-10-04,S001,P0014,Matches,304,132,77.85,Autumn
2022-10-04,S001,P0001,Oil,197,140,38.73,Autumn
2022-10-04,S001,P0003,Rice,71,89,84.58,Autumn
2022-10-04,S001,P0006,Pulses,335,0,82.96,Autumn
2022-10-04,S001,P0010,Milk Powder,344,108,34.78,Autumn
2022-10-04,S001,P0002,Salt,494,58,21.53,Autumn
2022-10-04,S001,P0007,Tea,245,126,74.87,Autumn
2022-10-04,S001,P0011,Detergent,127,92,39.11,Autumn
2022-10-04,S001,P0020,Pickle,338,44,88.98,Autumn
2022-10-04,S001,P0013,Toothpaste,64,159,71.36,Autumn
2022-10-04,S001,P0009,Biscuits,220,154,57.05,Autumn
2022-10-04,S001,P0017,Noodles,373,170,68.43,Autumn
2022-10-04,S001,P0015,Candles,192,113,37.31,Autumn
2022-10-04,S001,P0008,Coffee,499,94,53.88,Autumn
2022-10-04,S001,P0004,Sugar,352,26,38.58,Autumn
2022-10-04,S001,P0005,Wheat Flour,103,76,79.36,Autumn
2022-10-04,S001,P0019,Jam,265,118,50.19,Autumn
2022-10-04,S001,P0016,Spices,270,9,99.64,Autumn
2022-10-04,S001,P0018,Honey,313,22,91.81,Autumn
2022-10-05,S001,P0015,Candles,83,114,48.72,Autumn
2022-10-05,S001,P0004,Sugar,318,25,15.2,Autumn
2022-10-05,S001,P0008,Coffee,215,95,98.11,Autumn
2022-10-05,S001,P0002,Salt,414,60,12.63,Autumn
2022-10-05,S001,P0020,Pickle,78,48,91.73,Autumn
2022-10-05,S001,P0019,Jam,123,112,69.13,Autumn
2022-10-05,S001,P0013,Toothpaste,168,156,38.91,Autumn
2022-10-05,S001,P0011,Detergent,446,89,55.69,Autumn
2022-10-05,S001,P0005,Wheat Flour,58,81,38.21,Autumn
2022-10-05,S001,P0006,Pulses,270,0,43.2,Autumn
2022-10-05,S001,P0018,Honey,275,19,79.09,Autumn
2022-10-05,S001,P0010,Milk Powder,285,105,35.64,Autumn
2022-10-05,S001,P0007,Tea,58,124,68.78,Autumn
2022-10-05,S001,P0001,Oil,159,136,19.32,Autumn
2022-10-05,S001,P0016,Spices,118,10,14.47,Autumn
2022-10-05,S001,P0012,Soap,304,141,30.19,Autumn
2022-10-05,S001,P0009,Biscuits,83,149,73.31,Autumn
2022-10-05,S001,P0003,Rice,248,90,87.16,Autumn
2022-10-05,S001,P0017,Noodles,388,173,67.17,Autumn
2022-10-05,S001,P0014,Matches,215,132,94.24,Autumn
2022-10-06,S001,P0006,Pulses,64,3,99.08,Autumn
2022-10-06,S001,P0013,Toothpaste,339,150,67.41,Autumn
2022-10-06,S001,P0005,Wheat Flour,206,80,91.68,Autumn
2022-10-06,S001,P0019,Jam,478,113,30.99,Autumn
2022-10-06,S001,P0016,Spices,472,10,82.06,Autumn
2022-10-06,S001,P0009,Biscuits,277,151,26.21,Autumn
2022-10-06,S001,P0002,Salt,225,61,99.86,Autumn
2022-10-06,S001,P0011,Detergent,273,84,76.1,Autumn
2022-10-06,S001,P0015,Candles,113,115,62.92,Autumn
2022-10-06,S001,P0018,Honey,86,25,37.39,Autumn
2022-10-06,S001,P0010,Milk Powder,190,111,75.04,Autumn
2022-10-06,S001,P0004,Sugar,190,24,30.56,Autumn
2022-10-06,S001,P0012,Soap,441,143,35.14,Autumn
2022-10-06,S001,P0007,Tea,465,134,41.92,Autumn
2022-10-06,S001,P0020,Pickle,187,47,45.46,Autumn
2022-10-06,S001,P0017,Noodles,257,173,14.73,Autumn
2022-10-06,S001,P0014,Matches,413,131,55.72,Autumn
2022-10-06,S001,P0008,Coffee,129,97,24.28,Autumn
2022-10-06,S001,P0001,Oil,118,140,73.1,Autumn
2022-10-06,S001,P0003,Rice,437,90,21.12,Autumn
2022-10-07,S001,P0002,Salt,265,56,81.03,Autumn
2022-10-07,S001,P0010,Milk Powder,370,119,14.27,Autumn
2022-10-07,S001,P0007,Tea,390,137,57.15,Autumn
2022-10-07,S001,P0005,Wheat Flour,86,84,73.51,Autumn
2022-10-07,S001,P0011,Detergent,237,91,98.26,Autumn
2022-10-07,S001,P0019,Jam,293,115,99.3,Autumn
2022-10-07,S001,P0016,Spices,115,9,71.92,Autumn
2022-10-07,S001,P0009,Biscuits,365,153,60.7,Autumn
2022-10-07,S001,P0001,Oil,446,140,38.45,Autumn
2022-10-07,S001,P0015,Candles,497,111,37.75,Autumn
2022-10-07,S001,P0014,Matches,401,133,87.9,Autumn
2022-10-07,S001,P0006,Pulses,333,6,96.42,Autumn
2022-10-07,S001,P0018,Honey,462,32,39.09,Autumn
2022-10-07,S001,P0003,Rice,65,96,72.23,Autumn
2022-10-07,S001,P0020,Pickle,300,52,52.15,Autumn
2022-10-07,S001,P0013,Toothpaste,426,149,65.51,Autumn
2022-10-07,S001,P0004,Sugar,191,26,59.63,Autumn
2022-10-07,S001,P0017,Noodles,332,170,54.38,Autumn
2022-10-07,S001,P0008,Coffee,344,98,63.18,Autumn
2022-10-07,S001,P0012,Soap,167,146,87.33,Autumn
2022-10-08,S001,P0004,Sugar,178,29,20.07,Autumn
2022-10-08,S001,P0003,Rice,175,98,90.7,Autumn
2022-10-08,S001,P0012,Soap,57,145,18.58,Autumn
2022-10-08,S001,P0007,Tea,254,142,37.07,Autumn
2022-10-08,S001,P0016,Spices,400,3,29.97,Autumn
2022-10-08,S001,P0008,Coffee,371,102,58.29,Autumn
2022-10-08,S001,P0017,Noodles,280,169,18.78,Autumn
2022-10-08,S001,P0009,Biscuits,500,157,18.79,Autumn
2022-10-08,S001,P0001,Oil,270,142,73.17,Autumn
2022-10-08,S001,P0018,Honey,341,33,62.28,Autumn
2022-10-08,S001,P0019,Jam,208,116,11.06,Autumn
2022-10-08,S001,P0014,Matches,455,131,34.49,Autumn
2022-10-08,S001,P0013,Toothpaste,299,145,36.34,Autumn
2022-10-08,S001,P0020,Pickle,262,49,93.12,Autumn
2022-10-08,S001,P0015,Candles,92,105,46.63,Autumn
2022-10-08,S001,P0005,Wheat Flour,207,86,98.21,Autumn
2022-10-08,S001,P0011,Detergent,371,88,50.96,Autumn
2022-10-08,S001,P0006,Pulses,272,7,42.17,Autumn
2022-10-08,S001,P0002,Salt,173,61,67.91,Autumn
2022-10-08,S001,P0010,Milk Powder,175,121,18.64,Autumn
2022-10-09,S001,P0014,Matches,235,137,98.72,Autumn
2022-10-09,S001,P0004,Sugar,397,26,42.56,Autumn
2022-10-09,S001,P0008,Coffee,225,95,68.05,Autumn
2022-10-09,S001,P0010,Milk Powder,260,120,15.26,Autumn
2022-10-09,S001,P0016,Spices,202,6,87.24,Autumn
2022-10-09,S001,P0009,Biscuits,198,156,37.3,Autumn
2022-10-09,S001,P0001,Oil,91,135,80.46,Autumn
2022-10-09,S001,P0005,Wheat Flour,443,85,48.71,Autumn
2022-10-09,S001,P0007,Tea,288,145,67.9,Autumn
2022-10-09,S001,P0011,Detergent,70,92,20.88,Autumn
2022-10-09,S001,P0013,Toothpaste,376,146,92.75,Autumn
2022-10-09,S001,P0019,Jam,276,118,61.34,Autumn
2022-10-09,S001,P0018,Honey,438,42,57.48,Autumn
2022-10-09,S001,P0006,Pulses,54,12,14.99,Autumn
2022-10-09,S001,P0015,Candles,300,98,59.48,Autumn
2022-10-09,S001,P0003,Rice,430,94,63.24,Autumn
2022-10-09,S001,P0017,Noodles,358,171,40.74,Autumn
2022-10-09,S001,P0012,Soap,442,138,91.85,Autumn
2022-10-09,S001,P0020,Pickle,170,55,30.47,Autumn
2022-10-09,S001,P0002,Salt,167,59,86.64,Autumn
2022-10-10,S001,P0008,Coffee,150,99,61.29,Autumn
2022-10-10,S001,P0016,Spices,393,3,29.46,Autumn
2022-10-10,S001,P0007,Tea,263,152,96.37,Autumn
2022-10-10,S001,P0018,Honey,142,39,49.68,Autumn
2022-10-10,S001,P0014,Matches,196,138,45.53,Autumn
2022-10-10,S001,P0011,Detergent,73,92,25.07,Autumn
2022-10-10,S001,P0017,Noodles,250,164,78.49,Autumn
2022-10-10,S001,P0004,Sugar,62,27,56.33,Autumn
2022-10-10,S001,P0006,Pulses,218,14,17.8,Autumn
2022-10-10,S001,P0003,Rice,468,97,24.43,Autumn
2022-10-10,S001,P0002,Salt,394,52,91.3,Autumn
2022-10-10,S001,P0010,Milk Powder,483,116,93.35,Autumn
2022-10-10,S001,P0005,Wheat Flour,85,87,56.27,Autumn
2022-10-10,S001,P0001,Oil,343,139,77.43,Autumn
2022-10-10,S001,P0012,Soap,108,141,79.49,Autumn
2022-10-10,S001,P0019,Jam,235,124,41.07,Autumn
2022-10-10,S001,P0009,Biscuits,95,155,25.84,Autumn
2022-10-10,S001,P0013,Toothpaste,111,147,32.65,Autumn
2022-10-10,S001,P0015,Candles,397,98,21.95,Autumn
2022-10-10,S001,P0020,Pickle,287,57,70.15,Autumn
2022-10-11,S001,P0007,Tea,146,149,70.35,Autumn
2022-10-11,S001,P0009,Biscuits,331,156,57.37,Autumn
2022-10-11,S001,P0001,Oil,97,140,72.38,Autumn
2022-10-11,S001,P0010,Milk Powder,161,121,72.58,Autumn
2022-10-11,S001,P0018,Honey,454,34,88.21,Autumn
2022-10-11,S001,P0008,Coffee,411,97,18.1,Autumn
2022-10-11,S001,P0017,Noodles,426,158,90.03,Autumn
2022-10-11,S001,P0005,Wheat Flour,426,88,67.5,Autumn
2022-10-11,S001,P0012,Soap,52,139,58.96,Autumn
2022-10-11,S001,P0019,Jam,229,125,10.94,Autumn
2022-10-11,S001,P0014,Matches,151,139,99.41,Autumn
2022-10-11,S001,P0002,Salt,103,48,33.34,Autumn
2022-10-11,S001,P0011,Detergent,275,90,71.66,Autumn
2022-10-11,S001,P0003,Rice,256,95,34.73,Autumn
2022-10-11,S001,P0020,Pickle,261,54,88.64,Autumn
2022-10-11,S001,P0015,Candles,198,99,29.7,Autumn
2022-10-11,S001,P0004,Sugar,278,20,36.76,Autumn
2022-10-11,S001,P0013,Toothpaste,363,145,99.3,Autumn
2022-10-11,S001,P0006,Pulses,336,14,70.07,Autumn
2022-10-11,S001,P0016,Spices,95,4,68.82,Autumn
2022-10-12,S001,P0019,Jam,294,125,61.79,Autumn
2022-10-12,S001,P0006,Pulses,220,20,19.58,Autumn
2022-10-12,S001,P0014,Matches,338,140,18.67,Autumn
2022-10-12,S001,P0010,Milk Powder,410,121,82.09,Autumn
2022-10-12,S001,P0016,Spices,263,2,54.09,Autumn
2022-10-12,S001,P0005,Wheat Flour,344,92,45.85,Autumn
2022-10-12,S001,P0018,Honey,361,32,52.28,Autumn
2022-10-12,S001,P0007,Tea,376,140,41.25,Autumn
2022-10-12,S001,P0001,Oil,498,136,78.14,Autumn
2022-10-12,S001,P0013,Toothpaste,415,152,49.4,Autumn
2022-10-12,S001,P0004,Sugar,355,22,22.1,Autumn
2022-10-12,S001,P0011,Detergent,182,90,21.51,Autumn
2022-10-12,S001,P0020,Pickle,242,56,98.12,Autumn
2022-10-12,S001,P0003,Rice,245,93,22.73,Autumn
2022-10-12,S001,P0009,Biscuits,490,158,83.38,Autumn
2022-10-12,S001,P0015,Candles,103,94,52.94,Autumn
2022-10-12,S001,P0008,Coffee,60,99,77.35,Autumn
2022-10-12,S001,P0017,Noodles,171,161,85.14,Autumn
2022-10-12,S001,P0002,Salt,191,45,74.64,Autumn
2022-10-12,S001,P0012,Soap,173,141,96.21,Autumn
2022-10-13,S001,P0016,Spices,400,2,66.4,Autumn
2022-10-13,S001,P0007,Tea,149,139,51.07,Autumn
2022-10-13,S001,P0011,Detergent,409,85,12.3,Autumn
2022-10-13,S001,P0020,Pickle,462,54,88.46,Autumn
2022-10-13,S001,P0014,Matches,55,143,43.53,Autumn
2022-10-13,S001,P0019,Jam,223,129,44.53,Autumn
2022-10-13,S001,P0003,Rice,175,95,50.51,Autumn
2022-10-13,S001,P0002,Salt,187,45,53.99,Autumn
2022-10-13,S001,P0010,Milk Powder,415,120,71.09,Autumn
2022-10-13,S001,P0017,Noodles,448,166,87.16,Autumn
2022-10-13,S001,P0018,Honey,496,31,30.25,Autumn
2022-10-13,S001,P0012,Soap,395,140,11.96,Autumn
2022-10-13,S001,P0015,Candles,241,98,80.7,Autumn
2022-10-13,S001,P0005,Wheat Flour,446,90,49.45,Autumn
2022-10-13,S001,P0008,Coffee,123,94,90.62,Autumn
2022-10-13,S001,P0013,Toothpaste,342,148,96.48,Autumn
2022-10-13,S001,P0009,Biscuits,342,153,46.23,Autumn
2022-10-13,S001,P0001,Oil,90,134,90.38,Autumn
2022-10-13,S001,P0004,Sugar,374,25,24.74,Autumn
2022-10-13,S001,P0006,Pulses,194,21,88.8,Autumn
2022-10-14,S001,P0008,Coffee,422,94,82.71,Autumn
2022-10-14,S001,P0007,Tea,460,141,74.65,Autumn
2022-10-14,S001,P0016,Spices,52,7,19.12,Autumn
2022-10-14,S001,P0012,Soap,182,141,90.26,Autumn
2022-10-14,S001,P0003,Rice,314,94,20.48,Autumn
2022-10-14,S001,P0013,Toothpaste,63,147,94.73,Autumn
2022-10-14,S001,P0004,Sugar,122,25,22.44,Autumn
2022-10-14,S001,P0017,Noodles,474,161,41.94,Autumn
2022-10-14,S001,P0001,Oil,414,135,16.47,Autumn
2022-10-14,S001,P0015,Candles,496,98,38.75,Autumn
2022-10-14,S001,P0020,Pickle,329,54,81.63,Autumn
2022-10-14,S001,P0006,Pulses,225,20,71.23,Autumn
2022-10-14,S001,P0010,Milk Powder,356,121,69.77,Autumn
2022-10-14,S001,P0019,Jam,187,137,36.55,Autumn
2022-10-14,S001,P0018,Honey,368,39,84.41,Autumn
2022-10-14,S001,P0002,Salt,134,44,66.3,Autumn
2022-10-14,S001,P0005,Wheat Flour,265,91,59.29,Autumn
2022-10-14,S001,P0011,Detergent,274,85,92.5,Autumn
2022-10-14,S001,P0009,Biscuits,449,155,88.34,Autumn
2022-10-14,S001,P0014,Matches,67,145,50.79,Autumn
2022-10-15,S001,P0019,Jam,438,140,98.71,Autumn
2022-10-15,S001,P0009,Biscuits,356,155,53.85,Autumn
2022-10-15,S001,P0011,Detergent,484,81,66.59,Autumn
2022-10-15,S001,P0012,Soap,335,138,37.72,Autumn
2022-10-15,S001,P0004,Sugar,212,32,83.07,Autumn
2022-10-15,S001,P0003,Rice,159,98,35.7,Autumn
2022-10-15,S001,P0008,Coffee,144,94,66.65,Autumn
2022-10-15,S001,P0002,Salt,262,43,41.16,Autumn
2022-10-15,S001,P0010,Milk Powder,302,119,41.18,Autumn
2022-10-15,S001,P0020,Pickle,389,53,53.98,Autumn
2022-10-15,S001,P0014,Matches,152,147,53.4,Autumn
2022-10-15,S001,P0016,Spices,155,10,57.48,Autumn
2022-10-15,S001,P0007,Tea,359,142,46.01,Autumn
2022-10-15,S001,P0001,Oil,58,135,69.84,Autumn
2022-10-15,S001,P0017,Noodles,143,162,85.09,Autumn
2022-10-15,S001,P0018,Honey,477,38,74.55,Autumn
2022-10-15,S001,P0013,Toothpaste,468,149,63.16,Autumn
2022-10-15,S001,P0006,Pulses,247,17,33.1,Autumn
2022-10-15,S001,P0005,Wheat Flour,104,90,75.19,Autumn
2022-10-15,S001,P0015,Candles,414,103,42.49,Autumn
2022-10-16,S001,P0009,Biscuits,183,151,47.35,Autumn
2022-10-16,S001,P0006,Pulses,185,20,30.52,Autumn
2022-10-16,S001,P0007,Tea,479,143,59.23,Autumn
2022-10-16,S001,P0011,Detergent,353,80,48.07,Autumn
2022-10-16,S001,P0010,Milk Powder,437,120,89.44,Autumn
2022-10-16,S001,P0018,Honey,331,34,93.03,Autumn
2022-10-16,S001,P0015,Candles,207,104,78.63,Autumn
2022-10-16,S001,P0020,Pickle,312,53,88.79,Autumn
2022-10-16,S001,P0019,Jam,210,140,58.02,Autumn
2022-10-16,S001,P0008,Coffee,261,98,93.65,Autumn
2022-10-16,S001,P0001,Oil,120,134,41.81,Autumn
2022-10-16,S001,P0012,Soap,409,142,22.18,Autumn
2022-10-16,S001,P0017,Noodles,322,160,80.17,Autumn
2022-10-16,S001,P0016,Spices,322,15,95.13,Autumn
2022-10-16,S001,P0013,Toothpaste,306,152,55.42,Autumn
2022-10-16,S001,P0004,Sugar,239,29,52.49,Autumn
2022-10-16,S001,P0005,Wheat Flour,333,93,21.46,Autumn
2022-10-16,S001,P0003,Rice,482,95,68.81,Autumn
2022-10-16,S001,P0002,Salt,411,45,86.92,Autumn
2022-10-16,S001,P0014,Matches,258,149,19.55,Autumn
2022-10-17,S001,P0006,Pulses,145,24,78.41,Autumn
2022-10-17,S001,P0017,Noodles,226,159,57.11,Autumn
2022-10-17,S001,P0001,Oil,440,134,63.43,Autumn
2022-10-17,S001,P0010,Milk Powder,300,114,56.91,Autumn
2022-10-17,S001,P0018,Honey,195,31,85.09,Autumn
2022-10-17,S001,P0012,Soap,438,137,17.9,Autumn
2022-10-17,S001,P0005,Wheat Flour,57,89,37.15,Autumn
2022-10-17,S001,P0002,Salt,103,46,28.3,Autumn
2022-10-17,S001,P0004,Sugar,62,30,68.91,Autumn
2022-10-17,S001,P0016,Spices,233,17,27.03,Autumn
2022-10-17,S001,P0008,Coffee,280,92,23.21,Autumn
2022-10-17,S001,P0020,Pickle,475,57,56.33,Autumn
2022-10-17,S001,P0013,Toothpaste,456,156,73.65,Autumn
2022-10-17,S001,P0015,Candles,478,100,76.05,Autumn
2022-10-17,S001,P0014,Matches,168,143,23.23,Autumn
2022-10-17,S001,P0009,Biscuits,224,144,55.61,Autumn
2022-10-17,S001,P0007,Tea,168,148,17.94,Autumn
2022-10-17,S001,P0019,Jam,196,141,74.31,Autumn
2022-10-17,S001,P0003,Rice,256,94,43.11,Autumn
2022-10-17,S001,P0011,Detergent,395,84,38.88,Autumn
2022-10-18,S001,P0011,Detergent,301,85,73.09,Autumn
2022-10-18,S001,P0003,Rice,426,92,23.72,Autumn
2022-10-18,S001,P0018,Honey,486,35,18.34,Autumn
2022-10-18,S001,P0015,Candles,105,101,65.64,Autumn
2022-10-18,S001,P0019,Jam,434,141,62.89,Autumn
2022-10-18,S001,P0012,Soap,91,145,24.14,Autumn
2022-10-18,S001,P0004,Sugar,426,31,18.4,Autumn
2022-10-18,S001,P0014,Matches,191,136,75.19,Autumn
2022-10-18,S001,P0008,Coffee,365,92,51.27,Autumn
2022-10-18,S001,P0007,Tea,70,149,58.62,Autumn
2022-10-18,S001,P0001,Oil,403,133,83.62,Autumn
2022-10-18,S001,P0006,Pulses,488,24,65.52,Autumn
2022-10-18,S001,P0010,Milk Powder,271,118,55.12,Autumn
2022-10-18,S001,P0009,Biscuits,369,143,57.83,Autumn
2022-10-18,S001,P0020,Pickle,327,59,46.81,Autumn
2022-10-18,S001,P0005,Wheat Flour,185,93,95.26,Autumn
2022-10-18,S001,P0017,Noodles,363,160,61.62,Autumn
2022-10-18,S001,P0002,Salt,226,47,39.81,Autumn
2022-10-18,S001,P0016,Spices,202,19,36.18,Autumn
2022-10-18,S001,P0013,Toothpaste,444,156,10.63,Autumn
2022-10-19,S001,P0007,Tea,282,152,18.33,Autumn
2022-10-19,S001,P0002,Salt,448,49,78.98,Autumn
2022-10-19,S001,P0001,Oil,125,133,67.28,Autumn
2022-10-19,S001,P0012,Soap,251,153,76.35,Autumn
2022-10-19,S001,P0019,Jam,140,141,98.66,Autumn
2022-10-19,S001,P0006,Pulses,405,29,20.26,Autumn
2022-10-19,S001,P0003,Rice,182,91,66.46,Autumn
2022-10-19,S001,P0013,Toothpaste,172,159,46.63,Autumn
2022-10-19,S001,P0020,Pickle,275,55,52.01,Autumn
2022-10-19,S001,P0018,Honey,298,38,61.36,Autumn
2022-10-19,S001,P0010,Milk Powder,297,118,49.84,Autumn
2022-10-19,S001,P0008,Coffee,283,88,78.86,Autumn
2022-10-19,S001,P0009,Biscuits,398,148,75.48,Autumn
2022-10-19,S001,P0011,Detergent,472,79,31.27,Autumn
2022-10-19,S001,P0017,Noodles,137,155,84.26,Autumn
2022-10-19,S001,P0015,Candles,379,103,57.0,Autumn
2022-10-19,S001,P0005,Wheat Flour,181,95,33.85,Autumn
2022-10-19,S001,P0014,Matches,455,136,46.52,Autumn
2022-10-19,S001,P0004,Sugar,428,31,80.47,Autumn
2022-10-19,S001,P0016,Spices,116,13,54.26,Autumn
2022-10-20,S001,P0006,Pulses,332,22,29.35,Autumn
2022-10-20,S001,P0009,Biscuits,277,154,91.98,Autumn
2022-10-20,S001,P0018,Honey,414,36,15.89,Autumn
2022-10-20,S001,P0020,Pickle,162,52,39.12,Autumn
2022-10-20,S001,P0015,Candles,92,101,99.52,Autumn
2022-10-20,S001,P0019,Jam,96,148,46.33,Autumn
2022-10-20,S001,P0013,Toothpaste,471,156,51.35,Autumn
2022-10-20,S001,P0017,Noodles,372,152,89.42,Autumn
2022-10-20,S001,P0008,Coffee,156,90,30.65,Autumn
2022-10-20,S001,P0011,Detergent,345,82,71.48,Autumn
2022-10-20,S001,P0016,Spices,312,13,69.63,Autumn
2022-10-20,S001,P0014,Matches,417,136,74.66,Autumn
2022-10-20,S001,P0004,Sugar,241,31,77.94,Autumn
2022-10-20,S001,P0010,Milk Powder,364,122,83.58,Autumn
2022-10-20,S001,P0012,Soap,99,159,95.02,Autumn
2022-10-20,S001,P0002,Salt,421,51,11.37,Autumn
2022-10-20,S001,P0007,Tea,386,149,25.45,Autumn
2022-10-20,S001,P0003,Rice,353,95,14.45,Autumn
2022-10-20,S001,P0001,Oil,325,138,43.3,Autumn
2022-10-20,S001,P0005,Wheat Flour,472,90,22.17,Autumn
2022-10-21,S001,P0009,Biscuits,210,155,66.73,Autumn
2022-10-21,S001,P0018,Honey,259,29,31.15,Autumn
2022-10-21,S001,P0001,Oil,99,129,18.16,Autumn
2022-10-21,S001,P0016,Spices,486,13,96.95,Autumn
2022-10-21,S001,P0006,Pulses,106,22,69.17,Autumn
2022-10-21,S001,P0002,Salt,343,43,28.98,Autumn
2022-10-21,S001,P0012,Soap,141,163,10.75,Autumn
2022-10-21,S001,P0020,Pickle,355,53,61.5,Autumn
2022-10-21,S001,P0008,Coffee,114,92,63.79,Autumn
2022-10-21,S001,P0010,Milk Powder,283,121,89.57,Autumn
2022-10-21,S001,P0004,Sugar,480,32,58.05,Autumn
2022-10-21,S001,P0007,Tea,295,145,33.41,Autumn
2022-10-21,S001,P0011,Detergent,60,83,35.77,Autumn
2022-10-21,S001,P0003,Rice,352,98,26.65,Autumn
2022-10-21,S001,P0013,Toothpaste,308,159,91.25,Autumn
2022-10-21,S001,P0014,Matches,254,138,39.98,Autumn
2022-10-21,S001,P0019,Jam,227,144,21.99,Autumn
2022-10-21,S001,P0017,Noodles,100,151,48.48,Autumn
2022-10-21,S001,P0005,Wheat Flour,146,94,94.89,Autumn
2022-10-21,S001,P0015,Candles,102,96,68.79,Autumn
2022-10-22,S001,P0012,Soap,274,162,96.52,Autumn
2022-10-22,S001,P0003,Rice,452,105,15.3,Autumn
2022-10-22,S001,P0017,Noodles,495,150,84.42,Autumn
2022-10-22,S001,P0006,Pulses,402,22,43.35,Autumn
2022-10-22,S001,P0014,Matches,277,138,79.08,Autumn
2022-10-22,S001,P0007,Tea,236,151,83.39,Autumn
2022-10-22,S001,P0020,Pickle,486,55,45.13,Autumn
2022-10-22,S001,P0001,Oil,211,128,53.26,Autumn
2022-10-22,S001,P0013,Toothpaste,74,161,18.21,Autumn
2022-10-22,S001,P0019,Jam,92,148,92.79,Autumn
2022-10-22,S001,P0005,Wheat Flour,123,102,24.3,Autumn
2022-10-22,S001,P0008,Coffee,143,97,14.27,Autumn
2022-10-22,S001,P0016,Spices,226,18,35.51,Autumn
2022-10-22,S001,P0011,Detergent,295,81,43.21,Autumn
2022-10-22,S001,P0018,Honey,133,25,84.7,Autumn
2022-10-22,S001,P0010,Milk Powder,232,120,45.93,Autumn
2022-10-22,S001,P0009,Biscuits,122,162,23.17,Autumn
2022-10-22,S001,P0004,Sugar,321,35,52.09,Autumn
2022-10-22,S001,P0002,Salt,285,42,23.53,Autumn
2022-10-22,S001,P0015,Candles,342,96,43.97,Autumn
2022-10-23,S001,P0016,Spices,237,17,78.91,Autumn
2022-10-23,S001,P0018,Honey,135,31,67.8,Autumn
2022-10-23,S001,P0014,Matches,269,140,84.43,Autumn
2022-10-23,S001,P0010,Milk Powder,219,116,62.1,Autumn
2022-10-23,S001,P0006,Pulses,179,20,89.67,Autumn
2022-10-23,S001,P0008,Coffee,465,94,63.0,Autumn
2022-10-23,S001,P0011,Detergent,363,83,95.8,Autumn
2022-10-23,S001,P0007,Tea,462,151,74.95,Autumn
2022-10-23,S001,P0012,Soap,335,165,80.21,Autumn
2022-10-23,S001,P0013,Toothpaste,181,165,43.8,Autumn
2022-10-23,S001,P0019,Jam,307,147,53.58,Autumn
2022-10-23,S001,P0005,Wheat Flour,204,105,65.93,Autumn
2022-10-23,S001,P0001,Oil,192,129,83.95,Autumn
2022-10-23,S001,P0002,Salt,111,34,22.24,Autumn
2022-10-23,S001,P0004,Sugar,217,40,34.2,Autumn
2022-10-23,S001,P0020,Pickle,163,53,24.75,Autumn
2022-10-23,S001,P0015,Candles,124,92,25.92,Autumn
2022-10-23,S001,P0017,Noodles,277,146,28.39,Autumn
2022-10-23,S001,P0003,Rice,186,113,21.03,Autumn
2022-10-23,S001,P0009,Biscuits,71,161,76.95,Autumn
2022-10-24,S001,P0010,Milk Powder,62,118,87.33,Autumn
2022-10-24,S001,P0002,Salt,209,35,95.54,Autumn
2022-10-24,S001,P0006,Pulses,466,28,17.09,Autumn
2022-10-24,S001,P0017,Noodles,481,150,47.87,Autumn
2022-10-24,S001,P0011,Detergent,81,83,10.89,Autumn
2022-10-24,S001,P0007,Tea,171,149,30.79,Autumn
2022-10-24,S001,P0001,Oil,367,130,86.49,Autumn
2022-10-24,S001,P0020,Pickle,497,59,24.64,Autumn
2022-10-24,S001,P0013,Toothpaste,429,159,30.83,Autumn
2022-10-24,S001,P0004,Sugar,413,40,69.22,Autumn
2022-10-24,S001,P0016,Spices,209,19,55.05,Autumn
2022-10-24,S001,P0008,Coffee,56,97,85.35,Autumn
2022-10-24,S001,P0005,Wheat Flour,164,110,46.54,Autumn
2022-10-24,S001,P0012,Soap,221,164,70.92,Autumn
2022-10-24,S001,P0003,Rice,314,109,54.3,Autumn
2022-10-24,S001,P0018,Honey,158,34,75.4,Autumn
2022-10-24,S001,P0014,Matches,222,136,84.82,Autumn
2022-10-24,S001,P0019,Jam,258,141,83.36,Autumn
2022-10-24,S001,P0015,Candles,437,96,11.69,Autumn
2022-10-24,S001,P0009,Biscuits,314,164,35.35,Autumn
2022-10-25,S001,P0003,Rice,134,110,75.52,Autumn
2022-10-25,S001,P0012,Soap,149,158,40.25,Autumn
2022-10-25,S001,P0006,Pulses,224,28,76.5,Autumn
2022-10-25,S001,P0014,Matches,178,136,25.75,Autumn
2022-10-25,S001,P0015,Candles,181,95,61.02,Autumn
2022-10-25,S001,P0005,Wheat Flour,344,110,34.43,Autumn
2022-10-25,S001,P0013,Toothpaste,494,155,79.53,Autumn
2022-10-25,S001,P0004,Sugar,292,43,27.29,Autumn
2022-10-25,S001,P0007,Tea,298,147,60.12,Autumn
